WaterbodyID,Length,Age
00681JENR,405,29
00681JENR,525,22
00681JENR,395,26
00681JENR,405,19
00681JENR,390,17
00681JENR,460,32
00681JENR,400,25
00681JENR,400,23
00681JENR,392,21
00681JENR,430,22
00681JENR,420,22
00681JENR,400,14
00681JENR,400,20
00681JENR,378,11
00681JENR,405,20
00681JENR,405,12
00681JENR,385,14
00681JENR,135,3
00681JENR,405,27
00681JENR,398,19
00681JENR,286,16
00681JENR,200,5
00681JENR,205,5
00681JENR,208,5
00681JENR,210,6
00681JENR,217,6
00681JENR,395,15
00681JENR,195,5
00681JENR,680,25
00681JENR,118,2
00681JENR,385,8
00681JENR,400,25
00681JENR,440,23
00681JENR,480,21
00681JENR,176,4
00681JENR,445,14
00681JENR,290,10
00681JENR,174,5
00681JENR,172,4
00681JENR,191,4
00681JENR,165,5
00681JENR,245,6
00681JENR,238,6
00681JENR,180,4
00681JENR,185,5
00681JENR,181,5
00681JENR,145,3
00681JENR,227,4
00681JENR,155,3
00804LKEC,800,25
00804LKEC,540,8
00804LKEC,530,7
00804LKEC,530,7
00804LKEC,530,6
00804LKEC,525,8
00804LKEC,512,7
00804LKEC,502,7
00804LKEC,500,7
00804LKEC,495,7
00804LKEC,493,7
00804LKEC,490,8
00804LKEC,490,7
00804LKEC,490,8
00804LKEC,485,6
00804LKEC,770,30
00804LKEC,765,27
00804LKEC,760,30
00804LKEC,720,27
00804LKEC,710,20
00804LKEC,705,16
00804LKEC,700,31
00804LKEC,690,19
00804LKEC,675,26
00804LKEC,675,24
00804LKEC,595,12
00804LKEC,591,25
00804LKEC,589,20
00804LKEC,578,26
00804LKEC,577,22
00804LKEC,565,25
00804LKEC,565,24
00804LKEC,565,14
00804LKEC,564,20
00804LKEC,563,12
00804LKEC,562,14
00804LKEC,560,9
00804LKEC,557,24
00804LKEC,555,18
00804LKEC,553,12
00804LKEC,553,25
00804LKEC,552,25
00804LKEC,552,25
00804LKEC,550,28
00804LKEC,549,27
00804LKEC,546,17
00804LKEC,545,26
00804LKEC,544,26
00804LKEC,543,18
00804LKEC,541,27
00804LKEC,541,21
00804LKEC,540,29
00804LKEC,540,10
00804LKEC,540,13
00804LKEC,538,27
00804LKEC,537,24
00804LKEC,536,19
00804LKEC,534,23
00804LKEC,533,24
00804LKEC,531,26
00804LKEC,528,24
00804LKEC,526,24
00804LKEC,526,28
00804LKEC,525,23
00804LKEC,525,24
00804LKEC,525,25
00804LKEC,524,24
00804LKEC,520,8
00804LKEC,519,10
00804LKEC,518,26
00804LKEC,518,7
00804LKEC,517,26
00804LKEC,516,10
00804LKEC,515,8
00804LKEC,515,24
00804LKEC,512,26
00804LKEC,507,9
00804LKEC,504,7
00804LKEC,502,23
00804LKEC,495,8
00804LKEC,495,8
00804LKEC,492,9
00804LKEC,490,21
00804LKEC,485,7
00804LKEC,485,6
00804LKEC,483,7
00804LKEC,481,8
00804LKEC,478,7
00804LKEC,476,9
00804LKEC,475,5
00804LKEC,467,8
00804LKEC,458,7
00804LKEC,315,6
00804LKEC,305,4
00804LKEC,303,4
00804LKEC,270,4
00804LKEC,264,4
00804LKEC,258,4
01324NATR,540,12
01324NATR,818,34
01324NATR,817,22
01324NATR,787,36
01324NATR,787,22
01324NATR,782,32
01324NATR,770,33
01324NATR,760,19
01324NATR,739,17
01324NATR,733,33
01324NATR,733,16
01324NATR,729,20
01324NATR,718,21
01324NATR,717,26
01324NATR,684,15
01324NATR,668,15
01324NATR,651,15
01324NATR,647,16
01324NATR,642,13
01324NATR,640,14
01324NATR,637,14
01324NATR,631,15
01324NATR,582,12
01324NATR,460,11
01324NATR,433,7
01324NATR,430,8
01324NATR,426,9
01324NATR,419,9
01324NATR,860,30
01324NATR,858,22
01324NATR,845,22
01324NATR,818,17
01324NATR,805,33
01324NATR,804,47
01324NATR,795,23
01324NATR,795,36
01324NATR,765,26
01324NATR,735,20
01324NATR,725,31
01324NATR,725,26
01324NATR,718,29
01324NATR,705,14
01324NATR,704,18
01324NATR,695,18
01324NATR,695,15
01324NATR,680,16
01324NATR,673,13
01324NATR,610,11
01324NATR,595,10
01324NATR,584,11
01324NATR,577,10
01324NATR,574,10
01324NATR,546,11
01324NATR,535,7
01324NATR,524,12
01324NATR,309,5
01324NATR,259,6
YT_Aishihik,784,17
YT_Aishihik,694,13
YT_Aishihik,680,16
YT_Aishihik,630,18
YT_Aishihik,600,17
YT_Aishihik,574,10
YT_Aishihik,574,12
YT_Aishihik,574,16
YT_Aishihik,572,10
YT_Aishihik,572,9
YT_Aishihik,570,11
YT_Aishihik,550,10
YT_Aishihik,540,10
YT_Aishihik,538,8
YT_Aishihik,520,13
YT_Aishihik,518,19
YT_Aishihik,514,8
YT_Aishihik,510,14
YT_Aishihik,510,9
YT_Aishihik,508,10
YT_Aishihik,508,14
YT_Aishihik,500,15
YT_Aishihik,490,9
YT_Aishihik,480,12
YT_Aishihik,470,18
YT_Aishihik,458,9
YT_Aishihik,456,14
YT_Aishihik,442,8
YT_Aishihik,436,10
YT_Aishihik,416,7
YT_Aishihik,414,8
YT_Aishihik,410,6
YT_Aishihik,394,10
YT_Aishihik,390,6
YT_Aishihik,316,7
YT_Aishihik,635,28
YT_Aishihik,625,13
YT_Aishihik,610,12
YT_Aishihik,590,23
YT_Aishihik,570,11
YT_Aishihik,565,15
YT_Aishihik,530,20
YT_Aishihik,505,8
YT_Aishihik,500,21
YT_Aishihik,495,14
YT_Aishihik,495,10
YT_Aishihik,490,8
YT_Aishihik,470,11
YT_Aishihik,460,9
YT_Aishihik,440,12
YT_Aishihik,420,8
YT_Aishihik,410,9
YT_Aishihik,410,8
YT_Aishihik,920,21
YT_Aishihik,900,30
YT_Aishihik,890,25
YT_Aishihik,865,19
YT_Aishihik,860,19
YT_Aishihik,860,17
YT_Aishihik,855,19
YT_Aishihik,850,18
YT_Aishihik,785,18
YT_Aishihik,770,16
YT_Aishihik,760,19
YT_Aishihik,745,15
YT_Aishihik,735,27
YT_Aishihik,735,13
YT_Aishihik,730,19
YT_Aishihik,720,16
YT_Aishihik,715,17
YT_Aishihik,715,18
YT_Aishihik,710,18
YT_Aishihik,700,15
YT_Aishihik,690,14
YT_Aishihik,685,21
YT_Aishihik,680,22
YT_Aishihik,680,11
YT_Aishihik,675,17
YT_Aishihik,660,16
YT_Aishihik,660,17
YT_Aishihik,650,18
YT_Aishihik,645,17
YT_Aishihik,645,30
YT_Aishihik,640,12
YT_Aishihik,640,14
YT_Aishihik,640,9
YT_Aishihik,640,17
YT_Aishihik,635,12
YT_Aishihik,625,13
YT_Aishihik,620,13
YT_Aishihik,615,23
YT_Aishihik,615,12
YT_Aishihik,610,12
YT_Aishihik,605,24
YT_Aishihik,600,10
YT_Aishihik,590,12
YT_Aishihik,590,15
YT_Aishihik,590,12
YT_Aishihik,585,19
YT_Aishihik,585,12
YT_Aishihik,585,15
YT_Aishihik,585,14
YT_Aishihik,585,17
YT_Aishihik,580,8
YT_Aishihik,580,11
YT_Aishihik,580,9
YT_Aishihik,570,22
YT_Aishihik,570,9
YT_Aishihik,565,11
YT_Aishihik,560,20
YT_Aishihik,560,9
YT_Aishihik,560,13
YT_Aishihik,555,19
YT_Aishihik,555,15
YT_Aishihik,550,17
YT_Aishihik,550,25
YT_Aishihik,550,12
YT_Aishihik,545,13
YT_Aishihik,540,14
YT_Aishihik,540,15
YT_Aishihik,540,15
YT_Aishihik,535,10
YT_Aishihik,535,8
YT_Aishihik,530,12
YT_Aishihik,525,17
YT_Aishihik,525,13
YT_Aishihik,525,9
YT_Aishihik,515,16
YT_Aishihik,515,11
YT_Aishihik,510,12
YT_Aishihik,510,11
YT_Aishihik,505,19
YT_Aishihik,505,7
YT_Aishihik,505,9
YT_Aishihik,500,9
YT_Aishihik,495,10
YT_Aishihik,495,9
YT_Aishihik,490,10
YT_Aishihik,485,8
YT_Aishihik,485,10
YT_Aishihik,480,11
YT_Aishihik,475,22
YT_Aishihik,450,6
YT_Aishihik,440,25
YT_Aishihik,435,16
YT_Aishihik,430,9
YT_Aishihik,425,7
YT_Aishihik,425,12
YT_Aishihik,415,6
YT_Aishihik,415,9
YT_Aishihik,410,9
YT_Aishihik,410,9
YT_Aishihik,405,7
YT_Aishihik,405,5
YT_Aishihik,385,7
YT_Aishihik,385,6
YT_Aishihik,380,7
YT_Aishihik,375,8
YT_Aishihik,370,7
YT_Aishihik,360,5
YT_Aishihik,350,9
YT_Aishihik,350,7
YT_Aishihik,335,5
YT_Aishihik,320,5
YT_Aishihik,320,9
YT_Aishihik,315,4
YT_Aishihik,285,4
YT_Aishihik,205,3
YT_Aishihik,170,2
YT_Aishihik,680,20
YT_Aishihik,670,24
YT_Aishihik,595,17
YT_Aishihik,570,10
YT_Aishihik,555,20
YT_Aishihik,540,23
YT_Aishihik,525,20
YT_Aishihik,525,16
YT_Aishihik,520,17
YT_Aishihik,505,19
YT_Aishihik,500,10
YT_Aishihik,490,13
YT_Aishihik,490,19
YT_Aishihik,465,14
YT_Aishihik,440,9
YT_Aishihik,430,12
YT_Aishihik,420,11
YT_Aishihik,405,10
YT_Aishihik,405,9
YT_Aishihik,365,8
YT_Aishihik,345,8
YT_Aishihik,335,5
YT_Aishihik,310,11
YT_Aishihik,310,8
YT_Aishihik,305,6
YT_Aishihik,285,7
YT_Aishihik,255,5
YT_Aishihik,255,6
YT_Aishihik,230,5
YT_Aishihik,205,4
YT_Aishihik,120,3
YT_Aishihik,115,2
YT_Aishihik,105,3
YT_Aishihik,663,9
YT_Aishihik,628,13
YT_Aishihik,610,15
YT_Aishihik,610,12
YT_Aishihik,607,26
YT_Aishihik,588,31
YT_Aishihik,577,9
YT_Aishihik,573,24
YT_Aishihik,565,8
YT_Aishihik,524,9
YT_Aishihik,502,11
YT_Aishihik,494,14
YT_Aishihik,480,9
YT_Aishihik,473,7
YT_Aishihik,444,8
YT_Aishihik,412,7
YT_Aishihik,377,6
00020ATLL,1117,38
00020ATLL,1016,30
00020ATLL,889,38
00020ATLL,860,22
00020ATLL,680,21
00020ATLL,650,23
00020ATLL,550,26
00020ATLL,515,24
00020ATLL,800,18
00020ATLL,785,34
00020ATLL,760,19
00020ATLL,730,30
00020ATLL,700,13
00020ATLL,690,12
00020ATLL,676,14
00020ATLL,665,14
00020ATLL,660,9
00020ATLL,660,10
00020ATLL,655,17
00020ATLL,650,12
00020ATLL,640,9
00020ATLL,640,34
00020ATLL,635,10
00020ATLL,630,13
00020ATLL,630,13
00020ATLL,630,19
00020ATLL,620,12
00020ATLL,615,18
00020ATLL,612,11
00020ATLL,610,16
00020ATLL,610,13
00020ATLL,600,15
00020ATLL,600,12
00020ATLL,600,11
00020ATLL,595,12
00020ATLL,592,9
00020ATLL,590,11
00020ATLL,578,12
00020ATLL,573,14
00020ATLL,570,12
00020ATLL,565,10
00020ATLL,560,11
00020ATLL,550,12
00020ATLL,550,14
00020ATLL,540,12
00020ATLL,530,11
00020ATLL,530,19
00020ATLL,525,12
00020ATLL,520,16
00020ATLL,510,14
00020ATLL,510,13
00020ATLL,510,19
00020ATLL,505,11
00020ATLL,495,9
00020ATLL,490,6
00020ATLL,490,12
00020ATLL,486,10
00020ATLL,485,10
00020ATLL,480,9
00020ATLL,470,17
00020ATLL,470,11
00020ATLL,436,12
00020ATLL,420,8
00020ATLL,408,9
00020ATLL,390,10
00020ATLL,530,12
00020ATLL,690,13
00020ATLL,495,9
00020ATLL,540,10
00020ATLL,457,10
00020ATLL,483,11
00020ATLL,508,12
00020ATLL,432,9
00020ATLL,457,10
00020ATLL,495,11
00020ATLL,597,16
00020ATLL,493,12
00020ATLL,356,7
00020ATLL,438,10
00020ATLL,533,14
00020ATLL,584,15
00020ATLL,508,13
00020ATLL,438,9
00020ATLL,375,6
00020ATLL,445,9
00020ATLL,432,8
00020ATLL,508,13
00020ATLL,483,11
00020ATLL,432,8
00020ATLL,724,18
00020ATLL,533,13
00020ATLL,876,28
00020ATLL,508,12
00020ATLL,572,14
00020ATLL,521,12
00020ATLL,546,12
00020ATLL,373,6
00020ATLL,381,8
00020ATLL,521,15
00020ATLL,394,7
00020ATLL,330,7
00020ATLL,401,8
00020ATLL,432,9
00020ATLL,495,12
00020ATLL,546,14
00020ATLL,584,15
00020ATLL,476,11
00020ATLL,489,11
00020ATLL,337,6
00020ATLL,610,18
00020ATLL,419,8
00020ATLL,572,13
00020ATLL,508,8
00020ATLL,470,10
00020ATLL,483,10
00020ATLL,699,19
00020ATLL,445,9
00020ATLL,559,14
00020ATLL,559,13
00020ATLL,648,19
00020ATLL,457,11
00020ATLL,610,17
00020ATLL,686,22
00020ATLL,851,28
00020ATLL,413,8
00020ATLL,470,11
00020ATLL,235,5
00020ATLL,622,16
00020ATLL,553,12
00020ATLL,406,8
00020ATLL,736,11
00020ATLL,730,17
00020ATLL,691,14
00020ATLL,671,12
00020ATLL,629,16
00020ATLL,624,12
00020ATLL,620,15
00020ATLL,609,8
00020ATLL,604,12
00020ATLL,585,12
00020ATLL,574,12
00020ATLL,566,22
00020ATLL,565,17
00020ATLL,560,20
00020ATLL,552,17
00020ATLL,548,22
00020ATLL,540,12
00020ATLL,540,11
00020ATLL,535,12
00020ATLL,535,12
00020ATLL,534,12
00020ATLL,527,6
00020ATLL,521,16
00020ATLL,517,12
00020ATLL,516,15
00020ATLL,515,9
00020ATLL,513,12
00020ATLL,512,12
00020ATLL,510,17
00020ATLL,510,11
00020ATLL,508,13
00020ATLL,504,14
00020ATLL,503,8
00020ATLL,499,8
00020ATLL,498,10
00020ATLL,494,12
00020ATLL,493,10
00020ATLL,491,10
00020ATLL,490,8
00020ATLL,490,9
00020ATLL,489,11
00020ATLL,484,9
00020ATLL,471,8
00020ATLL,468,10
00020ATLL,461,6
00020ATLL,458,8
00020ATLL,450,10
00020ATLL,449,15
00020ATLL,445,12
00020ATLL,434,6
00020ATLL,428,8
00020ATLL,417,8
00020ATLL,415,8
00020ATLL,413,6
00020ATLL,404,8
00020ATLL,398,6
00020ATLL,391,10
00020ATLL,390,8
00020ATLL,384,7
00020ATLL,384,6
00020ATLL,377,11
00020ATLL,368,7
00020ATLL,361,6
00020ATLL,359,7
00020ATLL,345,7
00020ATLL,320,6
00020ATLL,285,5
00020ATLL,736,11
00020ATLL,730,17
00020ATLL,691,14
00020ATLL,671,12
00020ATLL,624,12
00020ATLL,620,15
00020ATLL,609,8
00020ATLL,604,12
00020ATLL,585,12
00020ATLL,574,12
00020ATLL,566,22
00020ATLL,565,17
00020ATLL,560,20
00020ATLL,552,17
00020ATLL,548,22
00020ATLL,540,12
00020ATLL,540,11
00020ATLL,535,12
00020ATLL,535,12
00020ATLL,534,12
00020ATLL,527,6
00020ATLL,521,16
00020ATLL,517,12
00020ATLL,516,15
00020ATLL,515,9
00020ATLL,513,12
00020ATLL,512,12
00020ATLL,510,11
00020ATLL,510,17
00020ATLL,508,13
00020ATLL,504,14
00020ATLL,503,8
00020ATLL,499,8
00020ATLL,498,10
00020ATLL,494,12
00020ATLL,493,10
00020ATLL,493,10
00020ATLL,491,10
00020ATLL,490,9
00020ATLL,490,8
00020ATLL,489,11
00020ATLL,484,9
00020ATLL,471,8
00020ATLL,468,10
00020ATLL,461,6
00020ATLL,458,8
00020ATLL,450,10
00020ATLL,449,15
00020ATLL,445,12
00020ATLL,434,6
00020ATLL,428,8
00020ATLL,417,8
00020ATLL,415,8
00020ATLL,413,6
00020ATLL,404,8
00020ATLL,398,6
00020ATLL,391,10
00020ATLL,390,8
00020ATLL,384,6
00020ATLL,384,7
00020ATLL,377,11
00020ATLL,368,7
00020ATLL,361,6
00020ATLL,359,7
00020ATLL,345,7
00020ATLL,320,6
00020ATLL,285,5
00020ATLL,670,11
00020ATLL,500,14
00020ATLL,600,15
00020ATLL,410,8
00020ATLL,250,3
00020ATLL,350,4
00020ATLL,460,8
00020ATLL,450,9
00020ATLL,400,7
00020ATLL,370,6
00020ATLL,210,2
00020ATLL,210,2
00020ATLL,230,2
00020ATLL,370,6
00020ATLL,210,3
00020ATLL,410,6
00020ATLL,330,4
00020ATLL,330,4
00020ATLL,300,3
00020ATLL,290,3
00020ATLL,210,2
00020ATLL,140,1
00020ATLL,120,1
00020ATLL,470,11
00020ATLL,500,11
00020ATLL,310,3
00020ATLL,305,4
00020ATLL,410,8
00020ATLL,350,8
00020ATLL,390,7
00020ATLL,320,5
00020ATLL,335,6
00020ATLL,360,5
00020ATLL,360,6
00020ATLL,430,9
00020ATLL,370,7
00020ATLL,360,6
00020ATLL,390,8
00020ATLL,560,12
00020ATLL,410,10
00020ATLL,800,15
00020ATLL,510,10
00020ATLL,570,13
00020ATLL,630,13
00020ATLL,720,14
00020ATLL,490,9
00020ATLL,490,10
00020ATLL,490,8
00020ATLL,260,4
00020ATLL,550,11
00020ATLL,400,6
00020ATLL,510,11
00020ATLL,390,5
00020ATLL,480,12
00020ATLL,770,15
00020ATLL,420,7
00020ATLL,530,13
00020ATLL,440,9
00020ATLL,640,14
00020ATLL,610,12
00020ATLL,540,11
00020ATLL,857,17
00020ATLL,800,16
00020ATLL,800,25
00020ATLL,760,14
00020ATLL,695,19
00020ATLL,635,14
00020ATLL,602,19
00020ATLL,585,11
00020ATLL,580,12
00020ATLL,575,14
00020ATLL,575,18
00020ATLL,569,14
00020ATLL,560,14
00020ATLL,555,26
00020ATLL,545,23
00020ATLL,545,14
00020ATLL,540,18
00020ATLL,540,24
00020ATLL,531,19
00020ATLL,530,20
00020ATLL,528,14
00020ATLL,508,13
00020ATLL,495,16
00020ATLL,495,13
00020ATLL,900,30
00020ATLL,530,17
00020ATLL,586,18
00020ATLL,534,14
00020ATLL,560,12
00020ATLL,583,32
00020ATLL,500,17
00020ATLL,627,22
00020ATLL,490,15
00020ATLL,596,17
00020ATLL,490,14
00020ATLL,485,24
00020ATLL,580,14
00020ATLL,600,13
00020ATLL,610,23
00020ATLL,525,26
00020ATLL,475,14
00020ATLL,830,48
00020ATLL,500,24
00020ATLL,1000,32
00020ATLL,664,14
00020ATLL,516,13
00020ATLL,506,19
00020ATLL,508,15
00020ATLL,533,19
00020ATLL,330,7
00020ATLL,470,8
00020ATLL,368,7
00020ATLL,495,9
00020ATLL,445,8
00020ATLL,267,5
00020ATLL,406,7
00020ATLL,464,8
00020ATLL,292,6
00020ATLL,457,8
00020ATLL,305,6
00020ATLL,508,9
00020ATLL,241,5
00020ATLL,457,8
00020ATLL,413,8
00020ATLL,483,8
00020ATLL,559,9
00020ATLL,572,9
00020ATLL,521,9
00020ATLL,508,8
00020ATLL,711,10
00020ATLL,470,8
00020ATLL,521,9
00020ATLL,508,8
00020ATLL,584,10
00020ATLL,197,5
00020ATLL,394,8
00020ATLL,229,5
00020ATLL,381,7
00020ATLL,406,7
02159BABL,870,22
02159BABL,809,24
02159BABL,767,18
02159BABL,765,18
02159BABL,733,17
02159BABL,730,12
02159BABL,713,14
02159BABL,705,12
02159BABL,700,18
02159BABL,691,10
02159BABL,678,12
02159BABL,673,10
02159BABL,665,11
02159BABL,660,10
02159BABL,645,27
02159BABL,640,9
02159BABL,633,9
02159BABL,602,9
02159BABL,590,10
02159BABL,583,11
02159BABL,575,8
02159BABL,538,9
02159BABL,514,8
02159BABL,500,8
02159BABL,489,8
02159BABL,426,7
02159BABL,356,5
02159BABL,347,6
02159BABL,345,8
02159BABL,345,7
02159BABL,313,6
02159BABL,272,4
02159BABL,262,5
02159BABL,200,4
02159BABL,970,38
02159BABL,365,10
02159BABL,370,6
02159BABL,630,10
02159BABL,455,8
00344LCHL,335,5
00344LCHL,750,12
00344LCHL,255,4
00344LCHL,748,13
00344LCHL,707,8
00344LCHL,608,13
00344LCHL,430,8
00344LCHL,404,7
00344LCHL,575,8
00344LCHL,337,7
00344LCHL,741,12
00344LCHL,581,8
00344LCHL,540,7
00344LCHL,521,7
00344LCHL,335,5
00344LCHL,748,13
00344LCHL,707,8
00344LCHL,608,13
00344LCHL,430,8
00344LCHL,404,7
00344LCHL,741,12
00013KUSR,660,24
00013KUSR,782,14
00013KUSR,567,16
00013KUSR,559,22
00013KUSR,553,25
00013KUSR,551,32
00013KUSR,549,13
00013KUSR,547,22
00013KUSR,544,11
00013KUSR,544,10
00013KUSR,539,11
00013KUSR,536,10
00013KUSR,535,17
00013KUSR,533,11
00013KUSR,529,22
00013KUSR,528,19
00013KUSR,520,8
00013KUSR,517,12
00013KUSR,517,16
00013KUSR,514,17
00013KUSR,513,21
00013KUSR,512,16
00013KUSR,509,16
00013KUSR,507,12
00013KUSR,505,12
00013KUSR,495,11
00013KUSR,483,17
00013KUSR,483,14
00013KUSR,474,9
00013KUSR,423,6
00013KUSR,637,14
00013KUSR,585,22
00013KUSR,576,9
00013KUSR,562,20
00013KUSR,560,16
00013KUSR,560,10
00013KUSR,547,18
00013KUSR,543,12
00013KUSR,537,10
00013KUSR,535,14
00013KUSR,520,20
00013KUSR,513,20
00013KUSR,511,12
00013KUSR,495,8
00013KUSR,493,12
00013KUSR,491,22
00013KUSR,482,11
00013KUSR,480,10
00013KUSR,479,11
00013KUSR,475,20
00013KUSR,474,8
00013KUSR,470,11
00013KUSR,468,14
00013KUSR,465,11
00013KUSR,460,7
00013KUSR,460,14
00013KUSR,460,5
00013KUSR,455,10
00013KUSR,450,9
00013KUSR,450,9
00013KUSR,446,9
00013KUSR,440,10
00013KUSR,440,8
00013KUSR,435,10
00013KUSR,435,12
00013KUSR,430,7
00013KUSR,420,6
00013KUSR,416,5
00013KUSR,414,8
00013KUSR,410,6
00013KUSR,410,8
00013KUSR,405,8
00013KUSR,400,7
00013KUSR,394,10
00013KUSR,390,11
00013KUSR,376,9
00013KUSR,375,8
00013KUSR,350,6
00013KUSR,342,6
00013KUSR,330,8
00013KUSR,310,5
00013KUSR,260,5
00013KUSR,254,4
00013KUSR,208,4
00013KUSR,177,3
00013KUSR,455,9
00013KUSR,412,10
00016JENR,587,17
00016JENR,575,18
00016JENR,564,21
00016JENR,548,14
00016JENR,508,23
00016JENR,505,27
00016JENR,500,30
00016JENR,499,34
00016JENR,495,20
00016JENR,491,34
00016JENR,490,29
00016JENR,485,18
00016JENR,480,17
00016JENR,473,21
00016JENR,472,19
00016JENR,472,25
00016JENR,470,15
00016JENR,469,17
00016JENR,466,17
00016JENR,460,22
00016JENR,460,16
00016JENR,459,19
00016JENR,459,16
00016JENR,459,23
00016JENR,459,18
00016JENR,458,24
00016JENR,456,21
00016JENR,450,17
00016JENR,450,8
00016JENR,448,9
00016JENR,448,18
00016JENR,445,16
00016JENR,444,18
00016JENR,444,16
00016JENR,440,16
00016JENR,438,20
00016JENR,438,16
00016JENR,438,14
00016JENR,436,10
00016JENR,436,17
00016JENR,436,9
00016JENR,432,26
00016JENR,430,18
00016JENR,429,9
00016JENR,425,12
00016JENR,420,9
00016JENR,405,8
00016JENR,392,9
00016JENR,384,6
00016JENR,375,6
00016JENR,355,7
00016JENR,352,5
00016JENR,333,6
00016JENR,326,6
00016JENR,299,6
00016JENR,767,28
00016JENR,767,26
00016JENR,691,22
00016JENR,640,17
00016JENR,550,21
00016JENR,520,15
00016JENR,510,26
00016JENR,500,19
00016JENR,493,22
00016JENR,490,15
00016JENR,478,8
00016JENR,478,29
00016JENR,476,17
00016JENR,470,18
00016JENR,470,10
00016JENR,465,22
00016JENR,465,25
00016JENR,462,22
00016JENR,455,16
00016JENR,452,11
00016JENR,450,14
00016JENR,449,17
00016JENR,446,15
00016JENR,443,17
00016JENR,440,14
00016JENR,440,18
00016JENR,440,28
00016JENR,437,11
00016JENR,435,20
00016JENR,431,10
00016JENR,427,13
00016JENR,424,16
00016JENR,423,22
00016JENR,416,16
00016JENR,414,12
00016JENR,410,16
00016JENR,410,10
00016JENR,409,14
00016JENR,403,10
00016JENR,391,8
00016JENR,390,8
00016JENR,387,9
00016JENR,383,7
00016JENR,369,7
00016JENR,360,6
00016JENR,360,6
00016JENR,327,6
00016JENR,319,6
00016JENR,315,6
02094LRAN,310,9
02094LRAN,360,12
02094LRAN,375,13
02094LRAN,335,14
02094LRAN,400,15
02094LRAN,365,13
02094LRAN,370,11
02094LRAN,380,14
02094LRAN,265,6
02094LRAN,330,15
02094LRAN,390,17
02094LRAN,365,9
02094LRAN,360,14
02094LRAN,410,18
02094LRAN,375,16
02094LRAN,270,12
02094LRAN,380,17
02094LRAN,350,12
02094LRAN,515,23
02094LRAN,440,25
02094LRAN,365,15
02094LRAN,300,9
02094LRAN,295,10
02094LRAN,380,12
02094LRAN,385,12
02094LRAN,390,15
02094LRAN,190,7
02094LRAN,175,5
02094LRAN,265,9
02094LRAN,380,13
02094LRAN,260,8
02094LRAN,370,14
02094LRAN,315,11
02094LRAN,305,6
02094LRAN,385,9
02094LRAN,375,11
02094LRAN,415,21
02094LRAN,255,6
02094LRAN,375,18
02094LRAN,260,8
02094LRAN,270,9
02094LRAN,250,6
02094LRAN,545,27
02094LRAN,365,12
00903BRID,376,9
00903BRID,353,9
00903BRID,348,9
00903BRID,278,5
00903BRID,237,5
00903BRID,174,4
00903BRID,172,3
00903BRID,900,25
00903BRID,851,11
00903BRID,760,11
00903BRID,660,9
00903BRID,587,17
00903BRID,565,22
00903BRID,540,10
00903BRID,510,10
00903BRID,500,7
00903BRID,494,11
00903BRID,485,10
00903BRID,470,11
00903BRID,470,8
00903BRID,465,10
00903BRID,462,11
00903BRID,460,6
00903BRID,460,5
00903BRID,458,10
00903BRID,455,8
00903BRID,455,9
00903BRID,450,13
00903BRID,450,6
00903BRID,425,10
00903BRID,420,7
00903BRID,420,9
00903BRID,400,7
00903BRID,277,4
00903BRID,274,5
00903BRID,210,3
00903BRID,188,3
00903BRID,432,6
00903BRID,322,5
00903BRID,405,9
00903BRID,520,16
00903BRID,518,26
00903BRID,515,24
00903BRID,460,20
00903BRID,456,13
00903BRID,451,9
00903BRID,450,14
00903BRID,449,8
00903BRID,445,12
00903BRID,443,9
00903BRID,440,9
00903BRID,440,14
00903BRID,435,7
00903BRID,430,9
00903BRID,425,8
00903BRID,416,7
00903BRID,412,7
00903BRID,506,17
00903BRID,505,8
00903BRID,496,17
00903BRID,495,21
00903BRID,495,8
00903BRID,488,14
00903BRID,480,15
00903BRID,480,7
00903BRID,475,11
00903BRID,472,14
00903BRID,471,13
00903BRID,470,11
00903BRID,463,10
00903BRID,462,8
00903BRID,461,8
00903BRID,460,7
00903BRID,457,27
00903BRID,455,16
00903BRID,453,20
00903BRID,452,19
00903BRID,451,15
00903BRID,450,9
00903BRID,449,25
00903BRID,448,11
00903BRID,446,15
00903BRID,445,7
00903BRID,442,20
00903BRID,430,12
00903BRID,416,8
00903BRID,399,11
00903BRID,385,8
00903BRID,372,20
00903BRID,295,5
00903BRID,284,5
00903BRID,278,4
00903BRID,255,4
00903BRID,210,4
00903BRID,860,16
00903BRID,730,12
00903BRID,690,8
00903BRID,645,6
00903BRID,610,8
00903BRID,590,9
00903BRID,570,9
00903BRID,560,29
00903BRID,560,6
00903BRID,550,23
00903BRID,545,32
00903BRID,540,16
00903BRID,525,9
00903BRID,510,9
00903BRID,500,17
00903BRID,500,14
00903BRID,490,9
00903BRID,490,10
00903BRID,480,10
00903BRID,470,27
00903BRID,470,29
00903BRID,435,12
00903BRID,425,26
00903BRID,405,9
00903BRID,385,8
00903BRID,370,6
00903BRID,365,9
00903BRID,360,5
00903BRID,310,5
00903BRID,305,8
00903BRID,290,6
00903BRID,265,4
00903BRID,726,10
00903BRID,543,20
00903BRID,520,9
00903BRID,515,13
00903BRID,505,5
00903BRID,500,5
00903BRID,490,5
00903BRID,485,9
00903BRID,480,8
00903BRID,480,15
00903BRID,460,11
00903BRID,460,7
00903BRID,455,6
00903BRID,450,9
00903BRID,450,9
00903BRID,449,17
00903BRID,440,4
00903BRID,435,8
00903BRID,430,8
